SENDER,PRICE DATE,PROFIL MI,CODE BASE SEC,SEC DSC,IBPA PRICE,MI PRICE,UPPER PRICE,LOWER PRICE,REASON
IBPA,20180813,CC002,PBS012,SBSN Seri PBS012,102.789188,102.789188,103.211377,102.367000,
IBPA,20180813,CC002,PBS013,SBSN Seri PBS013,100.139906,100.139906,100.339906,99.939906,
IBPA,20180813,CC002,PBS014,SBSN Seri PBS014,97.790500,97.790500,98.015500,97.565500,
IBPA,20180813,CC002,PBS016,SBSN Seri PBS016,98.336987,98.336987,98.561987,98.111987,
IBPA,20180813,CC002,PBS017,SBSN Seri PBS017,89.481472,89.481472,89.781472,89.181472,
IBPA,20180813,CC002,PHAP01XXMF,MTN I PHAPROS TAHUN 2017,,100.506649,,,
IBPA,20180813,CC002,PIGN01A,OBLIGASI I PELINDO 1 GERBANG NUSANTARA TH 16 SR A,100.279784,100.279784,101.279784,99.279784,
IBPA,20180813,CC002,PIGN01B,OBLIGASI I PELINDO 1 GERBANG NUSANTARA TH 16 SR B,99.287644,99.287644,100.587644,97.987644,
IBPA,20180813,CC002,PIGN01C,OBLIGASI I PELINDO 1 GERBANG NUSANTARA TH 16 SR C,97.361164,97.361164,98.961164,95.761164,
IBPA,20180813,CC002,PIGN01D,OBLIGASI I PELINDO 1 GERBANG NUSANTARA TH 16 SR D,96.275648,96.275648,97.875648,94.675648,
IBPA,20180813,CC002,PIHC01ACN1,OBL BKLJT I PUPUK INDONESIA THP I TH 2017 SERI A,99.360890,99.360890,100.660890,98.060890,
IBPA,20180813,CC002,PIHC01B,OBLIGASI I PUPUK INDONESIA TAHUN 2014 SERI B,102.141004,102.141004,103.141004,101.141004,
IBPA,20180813,CC002,PJAA01ACN1,OBL BKLJT I JAYA ANCOL TAHAP I TAHUN 2016 SERI A,99.801544,99.801544,101.101544,98.501544,
IBPA,20180813,CC002,PJAA01BCN1,OBL BKLJT I JAYA ANCOL TAHAP I TAHUN 2016 SERI B,96.342638,96.342638,97.942638,94.742638,
IBPA,20180813,CC002,PNMP01ACN2,OBL BERKELANJUTAN I PNM TAHAP II TAHUN 2016 SERI A,99.742809,99.742809,101.342809,98.142809,
IBPA,20180813,CC002,PNMP02ACN2,OBL BERKELANJUTAN II PNM THP II TAHUN 2018 SERI A,100.064608,100.064608,101.664608,98.464608,
IBPA,20180813,CC002,PNMP02BCN2,OBL BERKELANJUTAN II PNM THP II TAHUN 2018 SERI B,99.783846,99.783846,101.783846,97.783846,
IBPA,20180813,CC002,PNMP17XXMF,MTN PT PNM (PERSERO) XVII TAHUN 2018,,97.535505,,,
IBPA,20180813,CC002,PPGD02CCN2,OBL BKLJT II PEGADAIAN TAHAP II TAHUN 2014 SERI C,101.966661,101.966661,102.966661,100.966661,
IBPA,20180813,CC002,PPGD03ACN1,OBLIGASI BKLJT III PEGADAIAN THP I TAHUN 17 SERI A,100.005936,100.650000,101.005936,99.005936,
IBPA,20180813,CC002,PPLN01ACN1,OBL BKLJT I PLN TAHAP I TAHUN 2013 SERI A,99.487086,99.487086,100.787086,98.187086,
IBPA,20180813,CC002,PPLN02ACN1,OBLIGASI BKLJT II PLN TAHAP I TAHUN 2017 SERI A,95.638636,95.638636,97.238636,94.038636,
IBPA,20180813,CC002,PPLN02CCN1,OBLIGASI BKLJT II PLN TAHAP I TAHUN 2017 SERI C,93.553501,93.553501,95.153501,91.953501,
IBPA,20180813,CC002,PPLN02DCN2,OBLIGASI BKLJT II PLN TAHAP II TAHUN 2017 SERI D,91.455840,91.455840,93.055840,89.855840,
IBPA,20180813,CC002,PPLN11B,OBLIGASI PLN XI TAHUN 2010 SERI B,105.837544,105.837544,107.137544,104.537544,
IBPA,20180813,CC002,PPLN12B,OBLIGASI PLN XII TAHUN 2010 SERI B,104.447866,104.447866,106.047866,102.847866,
IBPA,20180813,CC002,PPRO01A,OBLIGASI I PP PROPERTI TAHUN 2016 SERI A,99.207115,99.207115,100.707115,97.707115,
IBPA,20180813,CC002,PPRO01B,OBLIGASI I PP PROPERTI TAHUN 2016 SERI B,94.838696,94.838696,96.838696,92.838696,
IBPA,20180813,CC002,PRTL01ACN1,OBL BKLJT I PROTELINDO TAHAP I TAHUN 2016 SERI A,100.062915,100.062915,101.362915,98.762915,
IBPA,20180813,CC002,PTHK01ACN3,OBLIGASI BKLJT I HUTAMA KARYA TAHAP III TH 17 SR A,95.643509,95.643509,97.243509,94.043509,
IBPA,20180813,CC002,PTHK01BCN3,OBLIGASI BKLJT I HUTAMA KARYA TAHAP III TH 17 SR B,92.777156,92.777156,94.377156,91.177156,
IBPA,20180813,CC002,PTHK01C,OBLIGASI I HUTAMA KARYA TAHUN 2013 SERI C,99.181545,99.181545,100.781545,97.581545,
IBPA,20180813,CC002,PTPP02ACN1,OBLIGASI BKLJT II PTPP TAHAP I TAHUN 2018 SERI A,100.266460,100.266460,101.866460,98.666460,
IBPA,20180813,CC002,PTPP02BCN1,OBLIGASI BKLJT II PTPP TAHAP I TAHUN 2018 SERI B,99.437301,99.437301,101.437301,97.437301,
IBPA,20180813,CC002,ROTI01CN2,OBL BERKELANJUTAN I ROTI TAHAP II TAHUN 2015,101.929204,101.929204,103.229204,100.629204,
IBPA,20180813,CC002,SANF02BCN1,OBL BKLJT II SAN FINANCE TAHAP I TAHUN 2016 SERI B,100.831194,100.831194,101.831194,99.831194,
IBPA,20180813,CC002,SANF02BCN2,OBL BKLJT II SAN FINANCE THP II TAHUN 2017 SERI B,100.424170,100.424170,101.724170,99.124170,
IBPA,20180813,CC002,SIAISA01,SUKUK IJARAH TPS FOOD I TAHUN 2013,,50.000000,,,
IBPA,20180813,CC002,SIAISA02,SUKUK IJARAH TPS FOOD II TAHUN 2016,,95.000000,,,
IBPA,20180813,CC002,SIEXCL01BCN1,SUKUK IJARAH BKLJT I XL AXIATA THP I TH2015 SERI B,101.047606,101.047606,102.047606,100.047606,
IBPA,20180813,CC002,SIEXCL01CCN1,SUKUK IJARAH BKLJT I XL AXIATA THP I TH2015 SERI C,104.079997,104.079997,105.379997,102.779997,
IBPA,20180813,CC002,SIEXCL01DCN1,SUKUK IJARAH BKLJT I XL AXIATA THP I TH2015 SERI D,106.652149,107.652149,108.252149,105.052149,
IBPA,20180813,CC002,SIEXCL01ECN2,SUKUK IJARAH BKLJT I XL AXIATA THP II TH2017 SR E,99.010543,99.010543,100.610543,97.410543,
IBPA,20180813,CC002,SIISAT01BCN3,SUKUK IJARAH BKLJT I INDOSAT THP III TH2015 SERI B,109.067607,109.067607,110.667607,107.467607,
IBPA,20180813,CC002,SIISAT01DCN2,SUKUK IJARAH BKLJT I INDOSAT THP II TH 2015 SERI D,103.947062,104.947062,105.547062,102.347062,
IBPA,20180813,CC002,SIISAT02ACN2,SUKUK IJARAH BKLJT II INDOSAT THP II TH2017 SERI A,99.865802,99.865802,100.865802,98.865802,
IBPA,20180813,CC002,SIISAT02BCN2,SUKUK IJARAH BKLJT II INDOSAT THP II TH2017 SERI B,97.912396,97.912396,99.212396,96.612396,
IBPA,20180813,CC002,SIPPLN01ACN2,SUKUK IJARAH BKLJT I PLN TAHAP II TH 2013 SERI A,100.714312,100.714312,101.714312,99.714312,
IBPA,20180813,CC002,SIPPLN02DCN3,SUKUK IJARAH BKLJ II PLN THP III TAHUN 2018 SERI D,90.025395,90.025395,91.625395,88.425395,
IBPA,20180813,CC002,SISMRA01CN1,SUKUK IJARAH BKLJT I SUMMARECON AGUNG THP I TH2013,100.928794,100.928794,102.128794,99.728794,
IBPA,20180813,CC002,SISMRA01CN2,SUKUK IJARAH BKLJT I SUMMARECON AGUNG THPII TH2014,102.618481,102.618481,104.218481,101.018481,
IBPA,20180813,CC002,SITINS01BCN1,SUKUK IJARAH BKLJT I TIMAH THP I TAHUN 2017 SERI B,93.791303,93.791303,95.791303,91.791303,
IBPA,20180813,CC002,SMADMF02BCN3,SUK MDRBH BKLJT II ADIRA FINANCE THP III TH17 SR B,100.735944,101.735944,102.035944,99.435944,
IBPA,20180813,CC002,SMADMF03ACN1,SUK MDRBH BKLJT III ADIRA FINANCE THP I TH 17 SR A,99.769999,99.769999,100.769999,98.769999,
IBPA,20180813,CC002,SMADMF03ACN2,SUK MDRBH BKLJT III ADIRA FINANCE THP II TH18 SR A,99.254991,99.254991,100.254991,98.254991,
IBPA,20180813,CC002,SMADMF03BCN2,SUK MDRBH BKLJT III ADIRA FINANCE THP II TH18 SR B,97.115889,98.115889,98.415889,95.815889,
IBPA,20180813,CC002,SMASDF01ACN1,SUK MDRBH BKLJ I ASTRA SEDAYA FIN. THP I TH18 SR A,100.127402,100.127402,101.127402,99.127402,
IBPA,20180813,CC002,SMASDF01BCN1,SUK MDRBH BKLJ I ASTRA SEDAYA FIN. THP I TH18 SR B,97.022676,98.022676,98.322676,95.722676,
IBPA,20180813,CC002,SMBEXI01ACN1,SUK MDRB BKLJ INDONESIA EXIMBANK I THP I TH18 SR A,98.972725,98.972725,99.972725,97.972725,
IBPA,20180813,CC002,SMBEXI01BCN1,SUK MDRB BKLJ INDONESIA EXIMBANK I THP I TH18 SR B,96.962968,97.962968,98.262968,95.662968,
IBPA,20180813,CC002,SMBNII01CN2,SUK MDRBH BKLJ I BANK MAYBANK INDONESIA THPII TH16,101.226356,101.226356,102.226356,100.226356,
IBPA,20180813,CC002,SMBNII02CN1,SUK MDRB BKLJ II BANK MAYBANK INDONESIA THP I TH17,99.034376,100.034376,100.334376,97.734376,
IBPA,20180813,CC002,SMBR01XXMF,MTN I SEMEN BATURAJA TAHUN 2018,,97.025959,,,
IBPA,20180813,CC002,SMBRIS01SB,SUK MDRBH SUBORDINASI I BANK BRISYARIAH TAHUN 2016,93.883091,93.883091,95.883091,91.883091,
IBPA,20180813,CC002,SMFP03BCN4,OBLIGASI BKLJT III SMF TAHAP IV TAHUN 2016 SERI B,101.134264,101.134264,102.134264,100.134264,
IBPA,20180813,CC002,SMFP03BCN5,OBLIGASI BKLJT III SMF TAHAP V TAHUN 2016 SERI B,100.907552,100.907552,101.907552,99.907552,
IBPA,20180813,CC002,SMFP04ACN2,OBLIGASI BKLJT IV SMF TAHAP II TAHUN 2017 SERI A,99.942030,100.050000,100.942030,98.942030,
IBPA,20180813,CC002,SMFP04ACN3,OBLIGASI BKLJT IV SMF TAHAP III TAHUN 2018 SERI A,99.568449,99.568449,100.568449,98.568449,
IBPA,20180813,CC002,SMFP04ACN4,OBLIGASI BKLJT IV SMF TAHAP IV TAHUN 2018 SERI A,99.001467,99.800000,100.001467,98.001467,
IBPA,20180813,CC002,SMFP04BCN2,OBLIGASI BKLJT IV SMF TAHAP II TAHUN 2017 SERI B,98.283330,98.283330,99.583330,96.983330,
IBPA,20180813,CC002,SMGR01CN1,OBLIGASI BKLJT I SEMEN INDONESIA THP I TAHUN 2017,101.006666,101.006666,102.606666,99.406666,
IBPA,20180813,CC002,SMII01ACN1,OBL BKLJ I SARANA MULTI INFRA. THP I TH2016 SR A,100.017647,101.017647,101.317647,98.717647,
IBPA,20180813,CC002,SMII01ACN2,OBL BKLJT I SARANA MULTI INFRA. THP II TH2017 SR A,99.849771,100.750000,100.849771,98.849771,
IBPA,20180813,CC002,SMII01BCN1,OBL BKLJ I SARANA MULTI INFRA. THP I TH2016 SR B,98.106163,98.106163,99.706163,96.506163,
IBPA,20180813,CC002,SMII01BCN2,OBL BKLJT I SARANA MULTI INFRA. THP II TH2017 SR B,97.800000,97.800000,99.100000,96.500000,
IBPA,20180813,CC002,SMII01CCN1,OBL BKLJ I SARANA MULTI INFRA. THP I TH2016 SR C,95.163271,95.163271,96.763271,93.563271,
IBPA,20180813,CC002,SMRA01CN1,OBL BKLJT I SUMMARECON AGUNG TAHAP I TAHUN 2013,100.928794,102.120000,102.128794,99.728794,
IBPA,20180813,CC002,SMRA01CN2,OBL BKLJT I SUMMARECON AGUNG TAHAP II TAHUN 2014,102.188523,102.188523,103.788523,100.588523,
IBPA,20180813,CC002,SMRA02CN1,OBL BKLJT II SUMMARECON AGUNG TAHAP I TAHUN 2015,102.520977,102.520977,104.120977,100.920977,
IBPA,20180813,CC002,SMRA02CN2,OBL BKLJT II SUMMARECON AGUNG TAHAP II TAHUN 2017,97.642238,97.642238,99.242238,96.042238,
IBPA,20180813,CC002,SMSMII01ACN1,SUKUK MUDHARABAH BKLJT I SMI THP I TH18 SR A,99.383060,99.383060,100.683060,98.083060,
IBPA,20180813,CC002,SR008,SUKUK NEGARA RITEL SERI SR008,100.757701,100.757701,100.957701,100.557701,
IBPA,20180813,CC002,SR009,SUKUK NEGARA RITEL SERI SR-009,99.637418,99.637418,99.862418,99.412418,
IBPA,20180813,CC002,SSIA01ACN1,OBL BKLJ I SURYA SEMESTA INTERNUSA THP I TH16 SR A,100.509738,98.909738,102.109738,98.909738,
IBPA,20180813,CC002,TAFS01BCN3,OBL BKLJT I TAFS TAHAP III TAHUN 2015 SERI B,100.656146,100.656146,101.656146,99.656146,
IBPA,20180813,CC002,TAFS02BCN1,OBL BKLJT II TAFS TAHAP I TAHUN 2016 SERI B,100.964341,100.964341,101.964341,99.964341,
IBPA,20180813,CC002,TBIG02CN2,OBL BKLJT II TOWER BERSAMA INFRA. TAHAP II TH 2017,99.981441,99.981441,101.281441,98.681441,
IBPA,20180813,CC002,TBIG02CN3,OBL BKLJT II TOWER BERSAMA INFRA. THP III TH 2017,98.784526,98.784526,100.084526,97.484526,
IBPA,20180813,CC002,TDPM02XXMF,MTN II TRIDOMAIN PERFORMANCE MATERIALS TAHUN 2018,,98.382011,,,
IBPA,20180813,CC002,TINS01ACN1,OBLIGASI BKLJT I TIMAH TAHAP I TAHUN 2017 SERI A,97.343323,97.343323,98.943323,95.743323,
IBPA,20180813,CC002,TINS01BCN1,OBLIGASI BKLJT I TIMAH TAHAP I TAHUN 2017 SERI B,93.788164,94.788164,95.788164,91.788164,
IBPA,20180813,CC002,TLKM01ACN1,OBL BKLJT I TELKOM TAHAP I TAHUN 2015 SERI A,102.903433,102.903433,104.503433,101.303433,
IBPA,20180813,CC002,TLKM01CCN1,OBL BKLJT I TELKOM TAHAP I TAHUN 2015 SERI C,106.008165,106.008165,107.608165,104.408165,
IBPA,20180813,CC002,TLKM01DCN1,OBL BKLJT I TELKOM TAHAP I TAHUN 2015 SERI D,107.605584,107.605584,109.205584,106.005584,
IBPA,20180813,CC002,TPIA01ACN2,OBL BKL I CHANDRA ASRI PETROCHEM. THP II TH18 SR A,95.965189,96.965189,97.265189,94.665189,
IBPA,20180813,CC002,TRAC01ACN1,OBL BKLJT I SERASI AUTORAYA THP I TH 2018 SERI A,98.783105,99.600000,99.783105,97.783105,
IBPA,20180813,CC002,TRAC01CCN1,OBL BKLJT I SERASI AUTORAYA THP I TH 2018 SERI C,93.540552,93.540552,95.140552,91.940552,
IBPA,20180813,CC002,TUFI02ACN1,OBL BKL II MANDIRI TUNAS FINANCE THP I TH2015 SR A,101.137154,102.130000,102.137154,100.137154,
IBPA,20180813,CC002,TUFI02ACN2,OBL BKLJ II MANDIRI TUNAS FINANCE THP II TH16 SR A,101.629353,101.629353,102.629353,100.629353,
IBPA,20180813,CC002,TUFI02BCN1,OBL BKL II MANDIRI TUNAS FINANCE THP I TH2015 SR B,104.293318,104.293318,105.593318,102.993318,
IBPA,20180813,CC002,TUFI02BCN2,OBL BKLJ II MANDIRI TUNAS FINANCE THP II TH16 SR B,100.645603,100.645603,101.945603,99.345603,
IBPA,20180813,CC002,TUFI03ACN1,OBL BKLJ III MANDIRI TUNAS FINANCE THP I TH16 SR A,99.491483,99.400000,100.791483,98.191483,
IBPA,20180813,CC002,US71567RAB24,PERUSAHAAN PENERBIT INDOIS6,101.966023,101.966023,102.467349,101.464698,
IBPA,20180813,CC002,US71567RAE62,PERUSAHAN PENERBIT SBSN SER REGS (REG) (REGS),99.347162,99.347162,99.848487,98.845836,
IBPA,20180813,CC002,US71568QAA58,Perusahaan Listrik Negara Series 21,,104.250000,,,
IBPA,20180813,CC002,USD-MEDC05A1MF,MTN V MEDCO ENERGI INTL TAHAP I TAHUN 2016 SERI A,,100.000000,,,
IBPA,20180813,CC002,USY20721AP44,REPUBLIC OF INDONESIA 19 040319 FXH,105.080386,105.080386,105.581711,104.579060,
IBPA,20180813,CC002,USY20721AQ27,REPUBLIC OF INDONESIA Series 20 (REGS),104.183868,104.183868,104.685194,103.682543,
IBPA,20180813,CC002,USY20721AU39,REPUBLIC OF INDONESIA 4.875% 05052021,103.243860,103.243860,103.745185,102.742534,
IBPA,20180813,CC002,USY20721BC22,INDONESIA (REP OF) SER REGS 3.75PCT,99.635604,99.635604,100.186642,99.084566,
IBPA,20180813,CC002,USY20721BD05,INDONESIAN GOVERNMENT INTERNATIONAL,97.265428,97.265428,97.816466,96.714390,
IBPA,20180813,CC002,USY20721BS73,REPUBLIC OF INDONESIA 3.7% 08JAN22,99.704281,99.704281,100.255319,99.153243,
IBPA,20180813,CC002,USY68616AA22,Perusahaan Penerbit SBSN,100.247026,100.247026,100.748352,99.745701,
IBPA,20180813,CC002,WOMF01BCN4,OBL BKLJT I WOM FINANCE TAHAP IV TAHUN 2015 SERI B,101.252547,101.252547,102.252547,100.252547,
IBPA,20180813,CC002,WOMF02ACN3,OBL BKLJT II WOM FINANCE TAHAP III TAHUN 2017 SR A,99.989528,100.870000,100.989528,98.989528,
IBPA,20180813,CC002,WOMF02ACN4,OBL BKLJT II WOM FINANCE TAHAP IV TAHUN 2018 SR A,99.539888,100.000000,100.539888,98.539888,
IBPA,20180813,CC002,WOMF02ACN5,OBL BKLJT II WOM FINANCE TAHAP V TAHUN 2018 SR A,100.423268,101.200000,101.423268,99.423268,
IBPA,20180813,CC002,WOMF02BCN2,OBLIGASI BKLJ II WOM FINANCE TAHAP II TH 2017 SR B,99.831775,99.831775,101.131775,98.531775,
IBPA,20180813,CC002,WOMF02BCN5,OBL BKLJT II WOM FINANCE TAHAP V TAHUN 2018 SR B,97.705870,97.705870,99.005870,96.405870,
IBPA,20180813,CC002,WSKT01ACN2,OBL BKLJT I WASKITA KARYA TAHAP II TH 2015 SERI A,100.375675,100.375675,101.575675,99.175675,
IBPA,20180813,CC002,WSKT01BCN2,OBL BKLJT I WASKITA KARYA TAHAP II TH 2015 SERI B,101.812246,101.812246,103.412246,100.212246,
IBPA,20180813,CC002,WSKT02ACN3,OBL BKLJT II WASKITA KARYA THP III TH 2017 SERI A,97.933121,97.933121,99.533121,96.333121,
IBPA,20180813,CC002,WSKT02BCN3,OBL BKLJT II WASKITA KARYA THP III TH 2017 SERI B,99.073203,99.073203,101.073203,97.073203,
IBPA,20180813,CC002,WSKT02CN1,OBLIGASI BKLJT II WASKITA KARYA TAHAP I TAHUN 2016,99.910897,99.910897,101.110897,98.710897,
IBPA,20180813,CC002,WSKT03ACN1,OBL BKLJT III WASKITA KARYA THP I TH 2017 SERI A,95.375848,95.375848,96.975848,93.775848,
IBPA,20180813,CC002,WSKT03ACN2,OBL BKLJT III WASKITA KARYA THP II TH 2018 SERI A,99.686628,99.686628,101.286628,98.086628,
IBPA,20180813,CC002,WSKT03BCN1,OBL BKLJT III WASKITA KARYA THP I TH 2017 SERI B,92.165643,92.165643,94.165643,90.165643,
IBPA,20180813,CC002,WSKT03BCN2,OBL BKLJT III WASKITA KARYA THP II TH 2018 SERI B,97.790182,97.790182,99.790182,95.790182,
IBPA,20180813,CC002,XS1336605859,ING BANK NV,,,,,
IBPA,20180813,CD004,ADHI02CN1,OBL BERKELANJUTAN II ADHI KARYA TAHAP I TAHUN 2017,94.783498,94.783498,96.783498,92.783498,
IBPA,20180813,CD004,ADMF03BCN3,OBL BKLJT III ADIRA FINANCE THP III TH 2016 SERI B,101.305843,101.305843,102.305843,100.305843,
IBPA,20180813,CD004,AISA01,OBLIGASI TPS FOOD I TAHUN 2013,,,,,
IBPA,20180813,CD004,ANTM01ACN1,OBL BERKELANJUTAN I ANTAM TAHAP I TH 2011 SERI A,99.750621,99.750621,101.250621,98.250621,
IBPA,20180813,CD004,ANTM01BCN1,OBL BERKELANJUTAN I ANTAM TAHAP I TH 2011 SERI B,91.646200,91.646200,94.313400,88.979000,
IBPA,20180813,CD004,APAI01C,OBLIGASI I ANGKASA PURA I TAHUN 2016 SERI C,94.376208,94.376208,95.976208,92.776208,
IBPA,20180813,CD004,APLN01CN2,OBL BKLJT I AGUNG PODOMORO LAND TAHAP II TH 2014,102.461953,102.461953,103.661953,101.261953,
IBPA,20180813,CD004,APLN01CN3,OBL BKLJT I AGUNG PODOMORO LAND THP III TH 2014,103.628344,103.628344,105.228344,102.028344,
IBPA,20180813,CD004,BAFI02A,OBLIGASI II BUSSAN AUTO FINANCE TAHUN 2018 SERI A,98.972217,98.972217,99.972217,97.972217,
IBPA,20180813,CD004,BBRI02DCN2,OBL BKLJT II BANK BRI TAHAP II TAHUN 2017 SERI D,95.514912,95.514912,97.114912,93.914912,
IBPA,20180813,CD004,BBTN01CN1,OBL BERKELANJUTAN I BANK BTN TAHAP I TAHUN 2012,95.395169,95.395169,96.995169,93.795169,
IBPA,20180813,CD004,BJTG01SB,OBLIGASI SUBORDINASI I BANK JATENG TAHUN 2015,105.231993,105.231993,107.231993,103.231993,
IBPA,20180813,CD004,BNII01SBCN1,OBL SUB BERKELANJUTAN I BANK BII TAHAP I TH 2011,100.895463,100.895463,101.895463,99.895463,
IBPA,20180813,CD004,BNII01SBCN2,OBL SUBORDINASI BKLJT I BANK BII TAHAP II TH 2012,101.000393,101.000393,102.300393,99.700393,
IBPA,20180813,CD004,BVIC01BCN2,OBLIGASI BKLJ I BANK VICTORIA THP II TH2018 SERI B,100.398869,100.398869,102.398869,98.398869,
IBPA,20180813,CD004,BVIC01CN1,OBLIGASI BKLJT I BANK VICTORIA TAHAP I TAHUN 2017,98.378428,98.378428,100.378428,96.378428,
IBPA,20180813,CD004,FR0044,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0044,110.689208,110.689208,110.989208,110.389208,
IBPA,20180813,CD004,FR0056,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0056,102.488749,102.488749,102.788749,102.188749,
IBPA,20180813,CD004,FR0059,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0059,93.926764,93.926764,94.226764,93.626764,
IBPA,20180813,CD004,FR0064,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0064,88.050000,88.050000,88.350000,87.750000,
IBPA,20180813,CD004,FR0068,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0068,101.446429,101.446429,101.868617,101.024240,
IBPA,20180813,CD004,FR0070,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0070,102.336975,102.336975,102.596975,102.076975,
IBPA,20180813,CD004,FR0071,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0071,107.601333,107.601333,108.023522,107.179145,
IBPA,20180813,CD004,FR0072,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0072,99.610320,99.610320,100.032509,99.188131,
IBPA,20180813,CD004,FR0073,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0073,104.990408,104.990408,105.412597,104.568219,
IBPA,20180813,CD004,FR0074,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0074,94.440441,94.440441,94.862630,94.018253,
IBPA,20180813,CD004,FR0075,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0075,93.385252,93.385252,93.807441,92.963063,
IBPA,20180813,CD004,FR0076,OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0076,87.463196,87.463196,87.885384,87.041007,
IBPA,20180813,CD004,IMFI03ACN2,OBL BKLJT III INDOMOBIL FINANCE THP II TH2018 SR A,99.183589,99.183589,100.383589,97.983589,
IBPA,20180813,CD004,IMFI03ACN3,OBL BKLJ III INDOMOBIL FINANCE THP III TH2018 SR A,100.094105,100.094105,101.294105,98.894105,
IBPA,20180813,CD004,INKP06AXMF,MTN INDAH KIAT PULP & PAPER VI TAHUN 2018 SERI A,,,,,
IBPA,20180813,CD004,INKP06BXMF,MTN INDAH KIAT PULP & PAPER VI TAHUN 2018 SERI B,,,,,
IBPA,20180813,CD004,INKP09XXMF,MTN INDAH KIAT PULP & PAPER IX TAHUN 2018,,,,,
IBPA,20180813,CD004,INKP10XXMF,MTN INDAH KIAT PULP & PAPER X TAHUN 2018,,,,,
IBPA,20180813,CD004,ISAT02ACN3,OBL BKLJT II INDOSAT TAHAP III TAHUN 2018 SERI A,100.101760,100.101760,101.101760,99.101760,
IBPA,20180813,CD004,PBS011,SBSN Seri PBS011,103.828569,103.828569,104.088569,103.568569,
IBPA,20180813,CD004,PBS012,SBSN Seri PBS012,102.789188,102.789188,103.211377,102.367000,
IBPA,20180813,CD004,PIHC01BCN1,OBL BKLJT I PUPUK INDONESIA THP I TH 2017 SERI B,96.679257,96.679257,98.279257,95.079257,
IBPA,20180813,CD004,PNBN01SBCN1,OBL SUB BKLJT I BANK PANIN TAHAP I TAHUN 2012,101.522427,101.522427,102.822427,100.222427,
IBPA,20180813,CD004,PNBN02SBCN2,OBL SUB BKLJT II BANK PANIN TAHAP II TAHUN 2017,97.609766,97.609766,99.609766,95.609766,
IBPA,20180813,CD004,SIAGII01ACN1,SUK IJRH BKLJ I ANEKA GAS INDUSTRI THP I TH17 SR A,99.927147,99.927147,101.527147,98.327147,
IBPA,20180813,CD004,SIAGII01ACN2,SUK IJRH BKL I ANEKA GAS INDUSTRI THP II TH17 SR A,100.284235,100.284235,101.884235,98.684235,
IBPA,20180813,CD004,SIAISA01,SUKUK IJARAH TPS FOOD I TAHUN 2013,,,,,
IBPA,20180813,CD004,SIAISA02,SUKUK IJARAH TPS FOOD II TAHUN 2016,,,,,
IBPA,20180813,CD004,SITINS01BCN1,SUKUK IJARAH BKLJT I TIMAH THP I TAHUN 2017 SERI B,93.791303,93.791303,95.791303,91.791303,
IBPA,20180813,CD004,SMGR01CN1,OBLIGASI BKLJT I SEMEN INDONESIA THP I TAHUN 2017,101.006666,101.006666,102.606666,99.406666,
IBPA,20180813,CD004,SMRA01CN1,OBL BKLJT I SUMMARECON AGUNG TAHAP I TAHUN 2013,100.928794,100.928794,102.128794,99.728794,
IBPA,20180813,CD004,SMRA01CN2,OBL BKLJT I SUMMARECON AGUNG TAHAP II TAHUN 2014,102.188523,102.188523,103.788523,100.588523,
IBPA,20180813,CD004,SMRA02CN2,OBL BKLJT II SUMMARECON AGUNG TAHAP II TAHUN 2017,97.642238,97.642238,99.242238,96.042238,
IBPA,20180813,CD004,SR008,SUKUK NEGARA RITEL SERI SR008,100.757701,100.757701,100.957701,100.557701,
IBPA,20180813,CD004,TAXI01,OBLIGASI I EXPRESS TRANSINDO UTAMA TAHUN 2014,,,,,
IBPA,20180813,CD004,TBLA01CN1,OBL BKLJT I TUNAS BARU LAMPUNG TAHAP I TAHUN 2018,95.623218,95.623218,97.623218,93.623218,
IBPA,20180813,CD004,TELE01BCN3,OBLIGASI BKLJT I TIPHONE THP III TAHUN 2017 SERI B,,,,,
IBPA,20180813,CD004,TELE01CCN2,OBLIGASI BKLJ I TIPHONE TAHAP II TAHUN 2016 SERI C,,,,,
IBPA,20180813,CD004,TLKM02B,OBLIGASI II TELKOM TAHUN 2010 SERI B,103.857807,103.857807,105.157807,102.557807,
IBPA,20180813,CD004,TRAC01ACN1,OBL BKLJT I SERASI AUTORAYA THP I TH 2018 SERI A,98.783105,98.783105,99.783105,97.783105,
IBPA,20180813,CD004,TUFI02BCN2,OBL BKLJ II MANDIRI TUNAS FINANCE THP II TH16 SR B,100.645603,100.645603,101.945603,99.345603,
IBPA,20180813,CD004,WSKT03BCN1,OBL BKLJT III WASKITA KARYA THP I TH 2017 SERI B,92.165643,92.165643,94.165643,90.165643,
